String ID,enu,Comment
security-groups.get.classification.reasons.create.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.classification.reasons.create.failure-message.permissions,You don't have the correct permission level to create Classification Reasons., 
security-groups.get.classification.reasons.create.failure-message,Couldn't create Classification Reason. Try again or check with your I.T. Team., 
security-groups.get.classification.reasons.edit.success-message,Classification Reason edited successfully., 
security-groups.get.classification.reasons.edit.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.classification.reasons.edit.failure-message.unique,"There's already a Classification Reason with this code, try a different code.", 
security-groups.get.classification.reasons.edit.failure-message.permissions,You don't have the correct permission level to edit the Classification Reason., 
security-groups.get.classification.reasons.edit.failure-message.invalid,Classification Reason is in use or is the last Classification Reason on the system., 
security-groups.get.classification.reasons.edit.failure-message,Couldn't edit the Classification Reason. Try again or check with your I.T. Team., 
security-groups.get.classification.reasons.edit.failure-message.params,A Classification Reason must contain a Reason Code and a Description., 
security-groups.get.classification.reasons.delete.success-message,Classification Reason deleted successfully., 
security-groups.get.classification.reasons.delete.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.classification.reasons.delete.failure-message.permissions,You don't have the correct permission level to delete Classification Reasons., 
security-groups.get.classification.reasons.delete.failure-message.invalid,Classification Reason is in use or is the last Classification Reason on the system., 
security-groups.get.classification.reasons.delete.failure-message,Couldn't delete Classification Reason. Try again or check with your I.T. Team., 
security-groups.get.label.delete.classification-reasons.dialog.title,Delete Classification Reason, 
security-groups.get.label.delete.classification-reasons.dialog.content,The Classification Reason '{0}' will be deleted., 
security-groups.get.label.delete.classification-reasons.dialog.button.yes,OK, 
security-groups.get.label.delete.classification-reasons.dialog.button.no,Cancel, 
security-groups.get.declassification-exemptions.page.intro,Create and manage a set of declassification exemptions for users to reference when classifying content., 
security-groups.get.label.declassification-exemptions.header.identifier,Exemption Code, 
security-groups.get.label.declassification-exemptions.header.description,Description, 
security-groups.get.label.declassification-exemptions.form.identifier,Exemption Code, 
security-groups.get.label.declassification-exemptions.form.placeholder.identifier,Exemption Code, 
security-groups.get.label.declassification-exemptions.form.description,Description, 
security-groups.get.label.declassification-exemptions.form.placeholder.description,Describe the Declassification Exemption, 
security-groups.get.label.declassification-exemptions.actions.add,Add, 
security-groups.get.label.declassification-exemptions.actions.edit,Edit, 
security-groups.get.label.declassification-exemptions.actions.delete,Delete, 
security-groups.get.label.declassification-exemptions.actions.save,Save changes, 
security-groups.get.label.declassification-exemptions.actions.cancel,Cancel changes, 
security-groups.get.label.declassification-exemptions.actions.clear,Clear, 
security-groups.get.declassification.exemptions.create.success-message,Declassification Exemption created successfully., 
security-groups.get.declassification.exemptions.create.failure-message.params,A Declassification Exemption must contain an Exemption Code and a Description., 
security-groups.get.declassification.exemptions.create.failure-message.unique,"There's already a Declassification Exemption with this code, try a different code.", 
security-groups.get.declassification.exemptions.create.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.declassification.exemptions.create.failure-message.permissions,You don't have the correct permission level to create Declassification Exemptions., 
security-groups.get.declassification.exemptions.create.failure-message,Couldn't create Declassification Exemption. Try again or check with your I.T. Team., 
security-groups.get.declassification.exemptions.delete.success-message,Declassification Exemption deleted successfully., 
security-groups.get.declassification.exemptions.delete.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.declassification.exemptions.delete.failure-message.permissions,You don't have the correct permission level to delete Declassification Exemptions., 
security-groups.get.declassification.exemptions.delete.failure-message.invalid,Declassification Exemption is in use or is the last Exemption on the system, 
security-groups.get.declassification.exemptions.delete.failure-message,Couldn't delete Exemption. Try again or check with your I.T. Team., 
security-groups.get.declassification.exemptions.edit.success-message,Declassification Exemption edited successfully., 
security-groups.get.declassification.exemptions.edit.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.declassification.exemptions.edit.failure-message.unique,"There's already a Declassification Exemption with this code, try a different code.", 
security-groups.get.declassification.exemptions.edit.failure-message.permissions,You don't have the correct permission level to edit Declassification Exemptions., 
security-groups.get.declassification.exemptions.edit.failure-message.invalid,Declassification Exemption is in use or is the last Declassification Exemption on the system, 
security-groups.get.declassification.exemptions.edit.failure-message,Couldn't edit Declassification Exemption. Try again or check with your I.T. Team., 
security-groups.get.declassification.exemptions.edit.failure-message.params,A Declassification Exemption must contain an Exemption Code and a Description., 
security-groups.get.label.delete.declassification-exemptions.dialog.title,Delete Declassification Exemption, 
security-groups.get.label.delete.declassification-exemptions.dialog.content,The Declassification Exemption '{0}' will be deleted., 
security-groups.get.label.delete.declassification-exemptions.dialog.button.yes,OK, 
security-groups.get.label.delete.declassification-exemptions.dialog.button.no,Cancel, 
security-groups.get.declassification-timeframe.page.intro,Time after publication date when items will be eligible for declassification, 
security-groups.get.declassification-timeframe-apply.page.intro,Apply declassification time frame to existing items, 
security-groups.get.declassification-timeframe.calendar.years,Years, 
security-groups.get.declassification-timeframe.calendar.help.para1,"A file's publication date marks the start of its declassification time frame. This is set when its metadata is edited, before it's completed as a record.", 
security-groups.get.declassification-timeframe.calendar.help.para2,An alternate declassification date can be set when classifying a file or record., 
security-groups.get.declassification-timeframe.intro.set-declassification,"Content declassification uses the time frame set here. Once set, the declassification time frame will be automatically applied to all new content classification actions.", 
security-groups.get.declassification-timeframe.form.set-declassification,Set declassification time frame, 
security-groups.get.declassification-timeframe.form.years,Years, 
security-groups.get.declassification-timeframe.form.years.select,Select a period, 
security-groups.get.declassification-timeframe.form.years.numbers-only,Only a whole number from 1 to 999, 
security-groups.get.declassification-timeframe.form.button.save,Save, 
security-groups.get.declassification-timeframe.dialog.title,Warning, 
security-groups.get.declassification-timeframe.dialog.content,This action may leave existing classified items with a declassification date that exceeds the new declassification time frame. Do you want to continue?, 
security-groups.get.declassification-timeframe-apply.dialog.title,Warning, 
security-groups.get.declassification-timeframe-apply.dialog.content,"This action may take some time to complete, during which it will not be possible to change the declassification time frame nor restart the process. Do you want to continue?", 
security-groups.get.declassification-timeframe.dialog.button.yes,Yes, 
security-groups.get.declassification-timeframe.dialog.button.no,No, 
security-groups.get.declassification-timeframe-apply.intro.apply-declassification,The declassification time frame can be applied to classified items already present in the repository. Declassification exemptions already in place will continue to exist except where the declassification time frame is longer than the declassification exemption., 
security-groups.get.declassification-timeframe-apply.form.button.apply-existing,Apply to Existing Items, 
security-groups.get.declassification-timeframe-apply.form.label.apply-in-progress,Time frames are currently being updated, 
security-groups.get.declassification-timeframe-apply.form.spinner.alt,Please wait, 
security-groups.get.declassification-timeframe-apply.form.label.no-edit-apply-in-progress,You are not able to make changes whilst the apply process is running., 
security-groups.get.declassification-timeframe-apply.failure-message.authentication,You're not currently signed in. Sign in and try again., 
security-groups.get.declassification-timeframe-apply.failure-message.permissions,You don't have the correct permission level to apply declassification time frame to existing files., 
security-groups.get.declassification-timeframe-apply.failure-message.already-running,The process to apply declassification time frame to existing items is already running., 
security-groups.get.declassification-timeframe-apply.failure-message,Couldn't apply declassification time frame to existing items. Try again or check with your I.T. Team., 
security-user-clearance.get.clearance.filter.placeholder,Start typing to filter, 
security-user-clearance.get.clearance.authority.filter.options.groupsAndUsers,Groups and Users, 
security-user-clearance.get.clearance.authority.filter.options.users,Users, 
security-user-clearance.get.clearance.authority.filter.options.groups,Groups, 
security-user-clearance.get.clearance.list.no.data.message,No matching users were found. Try changing your search criteria., 
security-user-clearance.get.security-clearance.page.title,Assign Security Controls, 
security-user-clearance.get.security-clearance.page.description,Find users or groups and set their security clearance, 
security-user-clearance.get.security-clearance.button.text,Set Security Controls, 
security-user-clearance.get.security-clearance.info,You can't change the security clearance for this person, 
security-user-clearance.get.header.cell.user.name,User Name, 
security-user-clearance.get.header.cell.name,Name, 
security-user-clearance.get.header.cell.type,Type, 
security-user-clearance.get.header.cell.type.user,User, 
security-user-clearance.get.header.cell.type.group,Group, 
security-user-clearance.get.header.cell.security.clearance,Security Clearance, 
security-user-clearance.get.security-clearance.has.security.clearance.set.message,Details, 
rule-config-action.get_2.surf.include.resources,org/alfresco/rm/components/rules/config/rule-config-action.get, 
rule-config-condition.get_2.surf.include.resources,org/alfresco/rm/components/rules/config/rule-config-condition.get, 
rule-details.get_2.surf.include.resources,org/alfresco/rm/components/rules/rule-details.get, 
rule-edit.get_2.surf.include.resources,org/alfresco/rm/components/rules/rule-edit.get, 
classify-content.get.surf.include.resources,org/alfresco/share/imports/share-header.lib, 
classify-content.get.classify-content.page.title,Classify Content, 
classify-content.get.classify-content.edit-page.title,Edit Classification, 
classify-content.get.label.button.create,Classify, 
classify-content.get.label.button.save,Save, 
classify-content.get.label.button.cancel,Cancel, 
classify-content.get.label.classify.dialog.title,Classify File, 
classify-content.get.label.classify.dialog.title.rm,Classify Record, 
classify-content.get.label.edit.classification.dialog.title,Edit Classified File, 
classify-content.get.label.edit.classification.dialog.title.rm,Edit Classified Record, 
classify-content.get.label.classify.securityClassification,Security Classification, 
classify-content.get.label.classify.levels,Classification, 
classify-content.get.label.classify.by,Classified By, 
classify-content.get.label.classify.agency,Classification Agency, 
classify-content.get.label.classify.agency.help,"The agency, such as a government or legal body, that regulates classification. (optional)", 
classify-content.get.label.classify.reasons,Classification Reason(s), 
classify-content.get.label.classify.downgradeSchedule,Downgrade Schedule, 
classify-content.get.label.classify.downgradeDate,Downgrade Date, 
classify-content.get.label.classify.downgradeEvent,Event, 
classify-content.get.label.classify.downgradeEvent.help,The event that will trigger the classification downgrade. The downgrade will not happen automatically after this event - it needs to be done manually., 
classify-content.get.label.classify.downgradeInstructions,Instructions, 
classify-content.get.label.classify.declassificationSchedule,Declassification Schedule, 
classify-content.get.label.classify.declassificationDate,Declassification Date, 
classify-content.get.label.classify.declassificationEvent,Event, 
classify-content.get.label.classify.declassificationEvent.help,The event that will trigger declassification. Declassification will not happen automatically after this event - it needs to be done manually., 
classify-content.get.label.classify.declassificationExemptions,Exemptions, 
classify-content.get.label.classify.reclassifyBy,Reclassified By, 
classify-content.get.label.classify.reclassifyReason,Reason, 
classify-content.get.label.classify.lastReclassifyBy,Last Reclassified By, 
classify-content.get.label.classify.lastReclassifyBy.help,This is the person who previously reclassified the file., 
classify-content.get.label.classify.lastReclassifyBy.validation.error,This field is required., 
classify-content.get.label.classify.lastReclassifyReason,Reason, 
classify-content.get.label.classify.lastReclassifyReason.validation.error,This field is required., 
classify-content.get.label.classify.content.success,Successfully classified content, 
classify-content.get.label.classify.content.failure,We couldn't classify content. Try refreshing your browser or check with your I.T Dept., 
classify-content.get.label.edit.classified.content.success,Successfully edited classified content, 
classify-content.get.label.edit.classified.content.failure,We couldn't edit classified content. Try refreshing your browser or check with your I.T. Dept., 
classify-content.get.label.edit.classified.content.reclassification.upgrade,You're about to upgrade this file., 
classify-content.get.label.edit.classified.content.reclassification.downgrade,You're about to downgrade this file., 
classify-content.get.label.edit.classified.content.reclassification.declassify,You're about to declassify this file., 
classify-content.get.label.classify.classifiedBy.validation.error,A Classified By name is required. It shouldn't start or end with any spaces., 
classify-content.get.label.classify.securityMarks,Security Groups, 
classify-content.get.label.classify.nodeType.content,content, 
classify-content.get.label.classify.nodeType.recordFolder,a record folder, 
classify-content.get.label.classify.nodeType.recordCategory,a record category, 
classify-content.get.label.classify.nodeType.folder,a folder, 
classify-content.get.label.classify.content.description,Assign security clearance and / or security group requirements to {0} so that it can only be seen by those with the required security clearance., 
classify-content.get.label.classify.content.topic-picker,Select classifications or autoclassify using guide instructions., 
classify-content.get.label.classify.content.missing.nodeRef.warning,We couldn't find the file you're looking for. Check that the URL is correct., 
classify-content.get.label.classify.content.incorrect.nodeRef.warning,We couldn't find the file you're looking for. Check that the URL is correct and check with your I.T. Dept that you have the permissions needed., 
classify-content.get.label.classify.otherClassificationSourceReferences,Other Classification Source References, 
classify-content.get.label.classify.otherClassificationSourceReferences.header.sourceName,Source Name, 
classify-content.get.label.classify.otherClassificationSourceReferences.header.originatingOrganisation,Originating Organization, 
classify-content.get.label.classify.otherClassificationSourceReferences.header.publicationDate,Publication Date, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.sourceName,Source Name, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.placeholder.sourceName,Source Name, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.originatingOrganisation,Originating Organization, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.placeholder.originatingOrganisation,Originating Organization, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.publicationDate,Publication Date, 
classify-content.get.label.classify.otherClassificationSourceReferences.form.placeholder.publicationDate,Publication Date, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.add,Add, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.edit,Edit, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.delete,Delete, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.save,Save changes, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.cancel,Cancel changes, 
classify-content.get.label.classify.otherClassificationSourceReferences.actions.clear,Clear, 
classify-content.get.message.otherClassificationSourceReferences.required.mandatoryFields,"A Classification Source Reference must contain a Source Name, Originating Organization and a Publication Date.", 
classify-content.get.message.otherClassificationSourceReferences.error.publicationDate,Please provide a Publication Date using a suitable date format., 
classify-content.get.label.delete.otherClassificationSourceReferences.dialog.title,Delete Classification Source Reference, 
classify-content.get.label.delete.otherClassificationSourceReferences.dialog.content,The Classification Source Reference '{0}' will be deleted., 
classify-content.get.label.delete.otherClassificationSourceReferences.dialog.button.yes,OK, 
classify-content.get.label.delete.otherClassificationSourceReferences.dialog.button.no,Cancel, 
classify-content.get.label.classify.classify-children,Apply Classification to Folder Contents, 
classify-content.get.classify-timeframe.dialog.title,Warning, 
classify-content.get.classify-timeframe.dialog.content,The Declassification Date you've selected is beyond the current system Declassification Time Frame. Do you want to proceed?, 
classify-content.get.classify-timeframe.dialog.button.yes,Yes, 
classify-content.get.classify-timeframe.dialog.button.no,No, 
alfresco-rm-share-enterprise.label.set.classification,Classification, 
alfresco-rm-share-enterprise.label.initialClassification,Initial Classification, 
alfresco-rm-share-enterprise.label.currentClassification,Current Classification, 
alfresco-rm-share-enterprise.label.classifiedBy,Classified By, 
alfresco-rm-share-enterprise.label.classificationAgency,Classification Agency, 
alfresco-rm-share-enterprise.label.classificationReasons,Reason(s) for Classification, 
alfresco-rm-share-enterprise.label.downgradeDate,Downgrade Date, 
alfresco-rm-share-enterprise.label.downgradeEvent,Downgrade Event, 
alfresco-rm-share-enterprise.label.downgradeInstructions,Downgrade Instructions, 
alfresco-rm-share-enterprise.label.declassificationDate,Declassification Date, 
alfresco-rm-share-enterprise.label.declassificationEvent,Declassification Event, 
alfresco-rm-share-enterprise.label.declassificationExemptions,Declassification Exemptions, 
alfresco-rm-share-enterprise.label.lastReclassifyBy,Last Reclassified By, 
alfresco-rm-share-enterprise.label.lastReclassifyAt,Last Reclassification Date, 
alfresco-rm-share-enterprise.label.lastReclassifyReason,Last Reclassification Reason, 
alfresco-rm-share-enterprise.label.lastReclassificationAction,Last Reclassification Action, 
alfresco-rm-share-enterprise.actions.classify-content,Classify, 
alfresco-rm-share-enterprise.actions.edit-classified-content,Edit Classification, 
alfresco-rm-share-enterprise.status.rm-classified-record,Classified record, 
alfresco-rm-share-enterprise.status.rm-classified-document,Classified file, 
alfresco-rm-share-enterprise.tool.group.classification,Security Controls, 
alfresco-rm-share-enterprise.tool.classification-levels.label,Classification Levels, 
alfresco-rm-share-enterprise.tool.classification-levels.description,Classification Levels, 
alfresco-rm-share-enterprise.tool.security-groups.label,Configure, 
alfresco-rm-share-enterprise.tool.security-groups.description,Configure security controls, 
alfresco-rm-share-enterprise.tool.security-user-clearance.label,Assign, 
alfresco-rm-share-enterprise.tool.security-user-clearance.description,Assign security controls, 
alfresco-rm-share-enterprise.tool.user-guided-classification.label,Classification Guides, 
alfresco-rm-share-enterprise.tool.user-guided-classification.description,Manage Classification Guides, 
alfresco-rm-share-enterprise.message.failure.parent.classification,The item has higher classification than the target folder, 
SecurityGroup.securityGroup.type.HIERARCHICAL,Hierarchical, 
SecurityGroup.securityGroup.type.USER_REQUIRES_ANY,Any, 
SecurityGroup.securityGroup.type.USER_REQUIRES_ALL,All, 
SecurityGroup.securityGroup.marksCount.label,Marks, 
SecurityGroup.securityGroup.displayLabel.edit,Name, 
SecurityGroup.securityGroup.info.systemGroup,Predefined groups can't be deleted, 
SecurityGroup.securityGroup.delete.inUse,Group is in Use, 
SecurityGroup.securityGroup.edit.title,Rename Group, 
SecurityGroup.securityGroup.delete.title,Delete Group, 
SecurityMarkSelector.security.marks.form.title,Security Marks, 
SecurityMarkSelector.label.button.apply,Apply, 
SecurityMarkSelector.security.marks.notification.no.marks.text,You don't have clearance to assign marks to others. Either create some marks or ask your Alfresco Administrator to add the marks you need., 
SecurityMarkSelector.security.marks.notification.no.marks.title,Security Marks, 
SecurityMarkSelector.securityGroup.info.notCleared.user,user, 
SecurityMarkSelector.securityGroup.info.notCleared.group,group, 
SecurityMarkSelector.securityGroup.info.notCleared,This {0} has higher security clearance than you for this security group, 
SecurityMarkSelector.security.marks.form.help.info,Click on a mark to assign it to the user or group., 
SecurityMarkSelector.security.marks.form.help.details,Only marks directly assigned to the user / group are shown. Additional marks may be assigned through group membership. These inherited marks will be added to any marks you assign here., 
ClassifyService.label.button.create,Classify, 
ClassifyService.label.button.save,Save, 
ClassifyService.label.button.cancel,Cancel, 
ClassifyService.label.classify.dialog.title,Classify File, 
ClassifyService.label.classify.dialog.title.rm,Classify Record, 
ClassifyService.label.edit.classification.dialog.title,Edit Classified File, 
ClassifyService.label.edit.classification.dialog.title.rm,Edit Classified Record, 
ClassifyService.label.classify.securityClassification,Security Classification, 
ClassifyService.label.classify.levels,Classification, 
ClassifyService.label.classify.by,Classified By, 
ClassifyService.label.classify.agency,Classification Agency, 
ClassifyService.label.classify.agency.help,"The agency, such as a government or legal body, that regulates classification. (optional)", 
ClassifyService.label.classify.reasons,Classification Reason(s), 
ClassifyService.label.classify.downgradeSchedule,Downgrade Schedule, 
ClassifyService.label.classify.downgradeDate,Downgrade Date, 
ClassifyService.label.classify.downgradeEvent,Event, 
ClassifyService.label.classify.downgradeEvent.help,The event that will trigger the classification downgrade. The downgrade will not happen automatically after this event - it needs to be done manually., 
ClassifyService.label.classify.downgradeInstructions,Instructions, 
ClassifyService.label.classify.declassificationSchedule,Declassification Schedule, 
ClassifyService.label.classify.declassificationDate,Declassification Date, 
ClassifyService.label.classify.declassificationEvent,Event, 
ClassifyService.label.classify.declassificationEvent.help,The event that will trigger declassification. Declassification will not happen automatically after this event - it needs to be done manually., 
ClassifyService.label.classify.declassificationExemptions,Exemptions, 
ClassifyService.label.classify.reclassifyBy,Reclassified By, 
ClassifyService.label.classify.reclassifyReason,Reason, 
ClassifyService.label.classify.lastReclassifyBy,Last Reclassified By, 
ClassifyService.label.classify.lastReclassifyBy.help,This is the person who previously reclassified the file., 
ClassifyService.label.classify.lastReclassifyReason,Reason, 
ClassifyService.label.classify.content.success,Successfully classified content, 
ClassifyService.label.classify.content.failure,We couldn't classify content Try refreshing your browser or check with your I.T. Dept., 
ClassifyService.label.edit.classified.content.success,Successfully edited classified content, 
ClassifyService.label.edit.classified.content.failure,We couldn't edit classified content. Try refreshing your browser or check with your I.T. Dept., 
ClassifyService.label.edit.classified.content.reclassificationInformation,You're about to {0} this file., 
ClassifyService.label.edit.classified.content.upgrade,upgrade, 
ClassifyService.label.edit.classified.content.downgrade,downgrade, 
ClassifyService.label.edit.classified.content.declassify,declassify, 
ClassifyService.label.classify.classifiedBy.validation.error,You need to enter a name that doesn't start or end with a whitespace., 
ClassifyService.label.classify.securityMarks,Security Marks, 
ClassifyService.label.classify.guides.picker.guides,Classification Guides, 
ClassifyService.message.classify.guides.picker.application.error,There is an error and it has not been possible to apply your selections, 
ClassifyService.message.classify.guides.picker.application.topic.error,Topic '{topicName}' can not be found and therefore it has not been possible to apply your selections, 
ClassifyService.label.classify.guides.picker.guides.header-label,Originating Organization, 
ClassifyService.label.classify.guides.picker.topics.header-label,Description, 
ClassifyService.message.classify.error,Classification unsuccessful. Try again or contact your IT Team., 
ClassifyService.message.classify.classifyAboveParent.error,You can't classify the item at this level because it exceeds the folder/category level., 
ClassifyService.message.classify.classifyBelowChildren.error,You can't classify the folder/category at this level because it contains items with higher classification., 
ClassifyService.message.classify.classifyLosingOwnAccess.error,You can't classify the item in this way. The mark(s) you have deselected would prevent you from accessing this document., 
SecurityMarkSelectorSevice.security.mark.set.successMessage,Security mark(s) successfully changed, 
SecurityMarkSelectorSevice.security.mark.set.failureMessage,We couldn't change the security mark(s). The mark or related users or content might be deleted. Try refreshing your browser., 
SecurityMarksService.security-group.create.success,Security group '{0}' created successfully, 
SecurityMarksService.security-group.create.failure,Security group '{0}' couldn't be created. There may already be a group with this name - try refreshing the page., 
SecurityMarksService.security-group.edit.success,Security group '{0}' edited successfully, 
SecurityMarksService.security-group.edit.failure,Security group '{0}' couldn't be edited. There may already be a group with this name., 
SecurityMarksService.security-group.delete.success,Security group '{0}' deleted successfully, 
SecurityMarksService.security-group.delete.failure,Security group '{0}' couldn't be deleted. It might be in use., 
SecurityMarksService.security-group.delete.confirmation-title,Delete Security Group, 
SecurityMarksService.security-group.delete.confirmation-prompt,All marks in security group '{0}' will also be deleted., 
SecurityMarksService.security-group.delete.confirm.label,Delete, 
SecurityMarksService.security-group.delete.cancel.label,Cancel, 
SecurityMarksService.security-group.edit.dialog-title,Edit Security Group Name, 
SecurityMarksService.security-mark.create.place-holder,Type a name for the new security mark, 
SecurityMarksService.security-mark.create.label,Mark Name, 
SecurityMarksService.security-mark.create.save-button-label,Create, 
SecurityMarksService.security-mark.create.success,Security mark '{0}' created successfully, 
SecurityMarksService.security-mark.create.failure,Security mark '{0}' couldn't be created. There may already be a mark with this name in the group., 
SecurityMarksService.security-mark.create.validation.duplicateMark,A mark with this name already exists, 
SecurityMarksService.security-mark.delete.success,Security mark '{0}' deleted successfully, 
SecurityMarksService.security-mark.delete.failure,Security mark '{0}' couldn't be deleted. It might be in use., 
SecurityMarksService.security-mark.delete.confirmation-title,Delete Security Mark, 
SecurityMarksService.security-mark.delete.confirmation-prompt,Do you really want to delete the security mark '{0}'?, 
SecurityMarksService.security-mark.edit.success,Security mark '{0}' edited successfully, 
SecurityMarksService.security-mark.edit.failure,Security mark '{0}' couldn't be edited. There may already be a mark with this name in the group., 
SecurityMarksService.rm.securitygroups.marks.edit.intro,Configure security marks for '{0}', 
SecurityMarksService.rm.securitygroups.marks.edit.table.header.name,Name, 
SecurityMarksService.rm.securitygroups.marks.edit.table.header.actions,Actions, 
SecurityMarksService.rm.securitygroups.type.heading.info,Group Type: {0}, 
SecurityMarksService.rm.securitygroups.type.hierarchical,Hierarchical, 
SecurityMarksService.rm.securitygroups.type.user_requires_all,All, 
SecurityMarksService.rm.securitygroups.type.user_requires_any,Any, 
UserSecurityClearanceService.userClearance.set.dialog.title,Change Clearance Level, 
UserSecurityClearanceService.userClearance.set.dialog.content,The security level for {0} will change to {1}., 
UserSecurityClearanceService.userClearance.set.dialog.confirm,Change, 
UserSecurityClearanceService.userClearance.set.dialog.cancel,Cancel, 
user-guided-classification.get.surf.include.resources,org/alfresco/share/pages/rm/classify-content.get, 
user-guided-classification.get.guided-classification.page.title,Classification Guides, 
user-guided-classification.get.guided-classification.page.intro,Create classification guides so users can apply security controls to content quickly and accurately., 
user-guided-classification.get.guided-classification.page.intro.info,More details, 
user-guided-classification.get.guided-classification.breadcrumb.root,Classification Guides, 
user-guided-classification.get.guided-classification.page.header.name,Name, 
user-guided-classification.get.guided-classification.page.header.originating-organization,Originating Organization, 
user-guided-classification.get.guided-classification.page.header.status,Guide Status, 
user-guided-classification.get.guided-classification.page.header.publicationDate,Guide Publication Date, 
user-guided-classification.get.guided-classification.page.header.description,Description, 
user-guided-classification.get.guided-classification.page.noGuides.heading1,Setting up Classification Guides, 
user-guided-classification.get.guided-classification.page.noGuides.heading2,Create a new guide to get started, 
user-guided-classification.get.guided-classification.page.noGuides.no1,1, 
user-guided-classification.get.guided-classification.page.noGuides.step1,Create a new guide to help users classify content correctly., 
user-guided-classification.get.guided-classification.page.noGuides.no2,2, 
user-guided-classification.get.guided-classification.page.noGuides.step2,Create topics and sub-topics that apply to different types of content., 
user-guided-classification.get.guided-classification.page.noGuides.no3,3, 
user-guided-classification.get.guided-classification.page.noGuides.step3,Set classification instructions for topics (one per topic). Users can apply these instructions to content., 
user-guided-classification.get.guided-classification.page.noTopics,No topics. Click New Topic to add one., 
user-guided-classification.get.guided-classification.page.missingGuideOrTopic,"The guide or topic has been deleted. Select Classification Guides to choose another guide or topic, or check with your IT Team.", 
user-guided-classification.get.guided-classification.page.topic.has-instruction,Topic with instructions, 
user-guided-classification.get.guided-classification.button.guide,New Guide, 
user-guided-classification.get.guided-classification.button.topic,New Topic, 
user-guided-classification.get.guided-classification.button.edit,Edit, 
user-guided-classification.get.guided-classification.button.delete,Delete, 
user-guided-classification.get.guided-classification.button.info,Information, 
user-guided-classification.get.guided-classification.button.copy,Copy, 
user-guided-classification.get.guided-classification.button.favourite,Favorite, 
user-guided-classification.get.guided-classification-guide.form.guide-id,Guide ID, 
user-guided-classification.get.guided-classification-guide.form.guide-name,Guide Name, 
user-guided-classification.get.guided-classification-guide.form.guide-name.invalid,"Guide name can't end in a period or contain any of these characters ""*\\><?/|", 
user-guided-classification.get.guided-classification-guide.form.originating-organization,Originating Organization, 
user-guided-classification.get.guided-classification-guide.form.pub-date,Guide Publication Date, 
user-guided-classification.get.guided-classification-guide.form.guide-status,Guide Status, 
user-guided-classification.get.guided-classification-guide.form.guide-status.off,Off - not available to users, 
user-guided-classification.get.guided-classification-guide.form.guide-status.on,On - available to users even if instructions aren't complete, 
user-guided-classification.get.guided-classification-guide.form.button.save,Save, 
user-guided-classification.get.guided-classification-guide.form.button.cancel,Cancel, 
user-guided-classification.get.guided-classification-topic.form.guide-id,Guide ID, 
user-guided-classification.get.guided-classification-topic.form.topic-id,Topic ID, 
user-guided-classification.get.guided-classification-topic.form.name,Topic Name, 
user-guided-classification.get.guided-classification-topic.form.description,Topic Description, 
user-guided-classification.get.guided-classification-topic.form.topic-instructions,Topic Instructions, 
user-guided-classification.get.guided-classification-topic.form.topic-instructions.content1,Select security classifications and / or security groups   to apply to the topic. , 
user-guided-classification.get.guided-classification-topic.form.topic-instructions.content2,"A topic can have instructions or sub-topics, but not both.", 
user-guided-classification.get.guided-classification-topic.form.topic-instructions.content3,Topics with instructions can be selected when classifying   content. Any classifications or groups will automatically be applied to the content., 
user-guided-classification.get.guided-classification-topic.form.user-needs-any-unsupported,"This group is Group Type ""Any"" so can't currently be used   to autoclassify content. Choose a different group or classify manually.", 
user-guided-classification.get.guided-classification-topic.form.button.save,Save, 
user-guided-classification.get.guided-classification-topic.form.button.cancel,Cancel, 
TopicPickerControl.topic-picker.label.no-instructions-selected,No instructions selected, 
TopicPickerControl.topic-picker.button.add,Add Instructions, 
TopicPickerControl.topic-picker.dialog.title,Classification Guides, 
TopicPickerControl.topic-picker.dialog.selections.label,Selection, 
TopicPickerControl.topic-picker.dialog.button.apply,Apply, 
TopicPickerControl.topic-picker.dialog.button.cancel,Cancel, 
TopicPickerControl.topic-picker.dialog.list.no-results,No topics found., 
TopicPickerControl.topic-picker.dialog.list.header.name,Name, 
TopicPickerControl.topic-picker.dialog.list.header.action,Actions, 
TopicPickerControl.topic-picker.dialog.list.button.select-instruction,Select, 
TopicPickerControl.topic-picker.dialog.list.button.view-instruction,View, 
TopicPickerControl.topic-picker.dialog.inst.view.missing-topic,This topic is no longer available so its details can't be viewed, 
TopicPickerControl.topic-picker.dialog.inst.view.heading.security-classification,Security Classification, 
